Topology of CG heptane translated from gromacs input

 968 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers

 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types

 0.000000 39.983300 xlo xhi
 0.000000 39.983300 ylo yhi
 0.000000 39.983300 zlo zhi

Masses

 1 32.042 # MEO

Atoms

 227 1 1 0.0 39.600000 4.020000 1.840000 # MEO
 228 1 1 0.0 8.600000 4.340000 17.530000 # MEO
 229 1 1 0.0 13.710000 29.630000 15.070000 # MEO
 230 1 1 0.0 28.690000 33.340000 8.060000 # MEO
 231 1 1 0.0 2.740000 22.180000 23.750000 # MEO
 232 1 1 0.0 2.670000 35.960000 37.960000 # MEO
 233 1 1 0.0 33.510000 3.220000 7.410000 # MEO
 234 1 1 0.0 32.900000 25.230000 31.680000 # MEO
 235 1 1 0.0 9.460000 12.520000 34.800000 # MEO
 236 1 1 0.0 22.140000 18.050000 30.170000 # MEO
 237 1 1 0.0 9.830000 7.880000 1.610000 # MEO
 238 1 1 0.0 35.060000 29.850000 4.290000 # MEO
 239 1 1 0.0 7.660000 30.890000 38.060000 # MEO
 240 1 1 0.0 3.520000 24.790000 33.500000 # MEO
 241 1 1 0.0 29.690000 5.070000 16.060000 # MEO
 242 1 1 0.0 5.650000 12.140000 29.250000 # MEO
 243 1 1 0.0 15.380000 3.190000 9.850000 # MEO
 244 1 1 0.0 27.080000 13.550000 19.890000 # MEO
 245 1 1 0.0 32.110000 23.060000 16.570000 # MEO
 246 1 1 0.0 28.700000 10.700000 21.090000 # MEO
 247 1 1 0.0 3.150000 30.940000 28.350000 # MEO
 248 1 1 0.0 28.730000 2.850000 9.170000 # MEO
 249 1 1 0.0 4.600000 16.920000 7.530000 # MEO
 250 1 1 0.0 23.370000 26.270000 27.820000 # MEO
 251 1 1 0.0 33.900000 7.400000 22.940000 # MEO
 252 1 1 0.0 3.910000 5.220000 20.100000 # MEO
 253 1 1 0.0 35.500000 16.520000 18.580000 # MEO
 254 1 1 0.0 30.150000 29.560000 12.850000 # MEO
 255 1 1 0.0 6.850000 20.740000 5.490000 # MEO
 256 1 1 0.0 24.420000 14.990000 10.930000 # MEO
 257 1 1 0.0 14.440000 31.160000 8.830000 # MEO
 258 1 1 0.0 32.180000 4.030000 23.080000 # MEO
 259 1 1 0.0 22.500000 27.950000 9.240000 # MEO
 260 1 1 0.0 34.990000 28.730000 20.380000 # MEO
 261 1 1 0.0 32.900000 32.370000 26.220000 # MEO
 262 1 1 0.0 32.370000 36.770000 38.840000 # MEO
 263 1 1 0.0 35.510000 11.790000 9.420000 # MEO
 264 1 1 0.0 35.930000 10.460000 33.950000 # MEO
 265 1 1 0.0 7.580000 4.640000 30.450000 # MEO
 266 1 1 0.0 31.820000 35.050000 22.060000 # MEO
 267 1 1 0.0 14.780000 31.310000 35.450000 # MEO
 268 1 1 0.0 14.350000 8.580000 4.310000 # MEO
 269 1 1 0.0 20.490000 0.300000 16.750000 # MEO
 270 1 1 0.0 20.620000 35.010000 10.270000 # MEO
 271 1 1 0.0 26.220000 39.250000 34.120000 # MEO
 272 1 1 0.0 11.790000 32.410000 33.860000 # MEO
 273 1 1 0.0 2.460000 18.790000 22.560000 # MEO
 274 1 1 0.0 13.490000 -0.400000 1.730000 # MEO
 275 1 1 0.0 16.410000 24.210000 12.700000 # MEO
 276 1 1 0.0 20.440000 12.200000 20.270000 # MEO
 277 1 1 0.0 30.800000 6.290000 34.940000 # MEO
 278 1 1 0.0 17.840000 19.880000 18.560000 # MEO
 279 1 1 0.0 3.730000 34.950000 12.820000 # MEO
 280 1 1 0.0 2.470000 26.710000 9.660000 # MEO
 281 1 1 0.0 8.990000 35.200000 38.090000 # MEO
 282 1 1 0.0 28.630000 24.200000 11.350000 # MEO
 283 1 1 0.0 10.700000 5.540000 5.560000 # MEO
 284 1 1 0.0 22.760000 7.830000 1.800000 # MEO
 285 1 1 0.0 37.030000 1.440000 32.190000 # MEO
 286 1 1 0.0 6.810000 12.720000 2.430000 # MEO
 287 1 1 0.0 11.580000 16.960000 27.890000 # MEO
 288 1 1 0.0 16.170000 33.750000 25.690000 # MEO
